Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
30 Mar 2005,458.93933414073473,461.50324103537565,451.2476134568118,456.37542724609375,183315000,0.0,0.0
31 Mar 2005,458.9393005371093,461.5032072440206,453.8114871232869,458.9393005371094,70960000,0.0,0.0
01 Apr 2005,461.503309095228,474.3228454589844,458.9394018224768,474.3228454589844,95225000,0.0,0.0
04 Apr 2005,476.8867424498213,484.5784641022378,474.3228352323492,482.0145568847656,105080000,0.0,0.0
05 Apr 2005,482.0145020843834,484.57840901036417,476.8866882324219,476.8866882324219,53150000,0.0,0.0
06 Apr 2005,476.8867527317356,479.4506600044869,474.3228454589844,474.3228454589844,25960000,0.0,0.0
07 Apr 2005,476.886836903618,484.5785600794828,476.886836903618,479.4507446289063,43960000,0.0,0.0
08 Apr 2005,482.0146523541945,482.0146523541945,471.75902145304144,479.4507446289063,112385000,0.0,0.0
11 Apr 2005,476.8867424498213,484.5784641022378,474.3228352323492,482.0145568847656,52887500,0.0,0.0
12 Apr 2005,479.4507446289063,479.4507446289063,476.886836903618,479.4507446289063,35095000,0.0,0.0
13 Apr 2005,482.0145534939236,484.5784606933593,479.4506462944878,484.5784606933594,34022500,0.0,0.0
14 Apr 2005,482.0146523541945,484.5785600794828,479.4507446289063,479.4507446289063,30732500,0.0,0.0
15 Apr 2005,479.4506600044869,479.4506600044869,471.7589381862331,474.3228454589844,95025000,0.0,0.0
18 Apr 2005,466.631110297309,466.631110297309,458.9393886990017,461.5032958984375,109005000,0.0,0.0
19 Apr 2005,461.50324103537565,461.50324103537565,453.8115203514528,456.37542724609375,37305000,0.0,0.0
20 Apr 2005,458.9393372616526,458.9393372616526,453.81152343750006,453.8115234375,24027500,0.0,0.0
21 Apr 2005,451.24771484375,451.24771484375,438.4281774902344,448.6838073730469,106350000,0.0,0.0
25 Apr 2005,448.6837496702699,451.2476568112429,440.99202824735096,446.1198425292969,60065000,0.0,0.0
26 Apr 2005,446.1198999023438,453.81162231445313,446.1198999023438,448.6838073730469,100492500,0.0,0.0
27 Apr 2005,448.6837221707912,448.6837221707912,440.9920012192919,443.555908203125,76465000,0.0,0.0
28 Apr 2005,440.99202824735096,448.6837496702699,440.99202824735096,446.1198425292969,82092500,0.0,0.0
29 Apr 2005,443.5559146278783,443.5559146278783,435.8641935649671,438.4281005859375,68437500,0.0,0.0
02 May 2005,438.42810708672334,438.42810708672334,430.7363859097633,433.30029296875,38900000,0.0,0.0
03 May 2005,420.4807041191055,433.3002377812734,420.4807041191055,428.1724243164063,136657500,0.0,0.0
04 May 2005,430.736346577489,446.1197875266851,430.736346577489,440.9919738769531,98250000,0.0,0.0
06 May 2005,440.99203830295136,464.0672030978732,440.99203830295136,461.5032958984375,231235000,0.0,0.0
09 May 2005,458.9393397505565,476.8866882324219,456.3754328245758,476.8866882324219,192532500,0.0,0.0
10 May 2005,474.3227568916653,476.8866636856743,471.7588500976563,471.75885009765625,54382500,0.0,0.0
11 May 2005,464.06714793001663,464.06714793001663,456.37542724609375,456.37542724609375,100865000,0.0,0.0
12 May 2005,456.3753938301981,461.5032072440206,453.8114871232869,458.9393005371094,34542500,0.0,0.0
13 May 2005,456.37543034957633,458.9393372616526,451.2476165254238,453.8115234375,52675000,0.0,0.0
16 May 2005,451.2476291546243,451.2476291546243,440.9920012192919,443.555908203125,74167500,0.0,0.0
17 May 2005,446.1198999023438,453.81162231445313,446.1198999023438,448.6838073730469,96877500,0.0,0.0
18 May 2005,448.6838073730469,448.6838073730469,446.1198999023438,448.6838073730469,100162500,0.0,0.0
19 May 2005,453.8114871232869,458.9393005371093,453.8114871232869,458.9393005371094,87342500,0.0,0.0
20 May 2005,461.5031986446171,466.6310119628906,461.5031986446171,466.6310119628906,43487500,0.0,0.0
23 May 2005,464.0671297156293,471.7588500976563,461.5032229216203,471.75885009765625,72365000,0.0,0.0
25 May 2005,469.1949433036473,474.3227568916653,466.6310365096383,471.75885009765625,133962500,0.0,0.0
26 May 2005,466.6310365096383,474.3227568916653,464.0671297156293,471.75885009765625,80100000,0.0,0.0
27 May 2005,474.3227568916653,476.8866636856743,469.1949433036473,471.75885009765625,27547500,0.0,0.0
30 May 2005,469.1949674544796,476.8866882324219,469.1949674544796,476.8866882324219,41257500,0.0,0.0
31 May 2005,476.8866882324219,489.7062228623257,476.8866882324219,476.8866882324219,148405000,0.0,0.0
01 Jun 2005,479.45052281429895,487.1422424316407,479.45052281429895,487.1422424316406,46207500,0.0,0.0
02 Jun 2005,487.1423845834682,494.8341064453125,487.1423845834682,494.8341064453125,126775000,0.0,0.0
03 Jun 2005,494.8340179125468,497.39792474110914,492.2701110839843,492.2701110839844,98595000,0.0,0.0
06 Jun 2005,492.2701110839843,494.8340179125468,487.1422974268595,492.2701110839844,39555000,0.0,0.0
07 Jun 2005,492.2701141197644,492.2701141197644,487.1423004310169,489.7062072753906,31795000,0.0,0.0
08 Jun 2005,489.7062750922309,489.7062750922309,482.0145534939236,484.5784606933594,41505000,0.0,0.0
09 Jun 2005,482.0145568847657,484.5784641022378,479.4506496672935,482.0145568847656,31895000,0.0,0.0
10 Jun 2005,482.0144293534129,489.70614897075455,476.8866162751851,487.1422424316406,72980000,0.0,0.0
13 Jun 2005,489.7062918707496,499.96192101987526,489.7062918707496,494.8341064453125,76342500,0.0,0.0
14 Jun 2005,494.8340391501402,502.5257599659455,494.8340391501402,499.96185302734375,51465000,0.0,0.0
15 Jun 2005,502.5257599659455,507.653573843149,499.9618530273437,499.96185302734375,116807500,0.0,0.0
16 Jun 2005,502.5258144630393,507.6536288963356,502.5258144630393,505.0897216796875,99902500,0.0,0.0
17 Jun 2005,507.65365131084735,533.292724609375,507.65365131084735,533.292724609375,271085000,0.0,0.0
20 Jun 2005,533.2927633980725,548.6762084960938,533.2927633980725,548.6762084960938,183512500,0.0,0.0
21 Jun 2005,548.676119336895,548.676119336895,517.9092341404336,523.0370483398438,109695000,0.0,0.0
22 Jun 2005,517.9091857910156,517.9091857910156,497.3979309082032,512.7813720703125,137060000,0.0,0.0
23 Jun 2005,507.65374755859375,523.0371944543087,502.5259319266888,507.65374755859375,142017500,0.0,0.0
24 Jun 2005,502.5258077496859,510.2175292968749,497.3979933848932,510.217529296875,25050000,0.0,0.0
27 Jun 2005,507.6536939971301,507.6536939971301,494.83415626992985,502.52587890625,73072500,0.0,0.0
28 Jun 2005,499.9618377685547,512.7813720703125,497.3979309082032,512.7813720703125,85602500,0.0,0.0
29 Jun 2005,512.7814868889233,523.0371166267017,512.7814868889233,517.9093017578125,50472500,0.0,0.0
30 Jun 2005,523.0369995117187,523.0369995117187,512.7813720703125,512.7813720703125,28955000,0.0,0.0
01 Jul 2005,512.7814011346726,538.4204711914062,512.7814011346726,538.4204711914062,81627500,0.0,0.0
04 Jul 2005,533.2926571800596,543.5482852027529,528.1648431687128,538.4204711914062,79855000,0.0,0.0
05 Jul 2005,538.4205392690805,538.4205392690805,528.1649099496694,533.292724609375,48892500,0.0,0.0
06 Jul 2005,528.1648132324219,528.1648132324219,512.7813720703125,512.7813720703125,67390000,0.0,0.0
07 Jul 2005,512.7813720703125,512.7813720703125,502.52574462890624,512.7813720703125,102532500,0.0,0.0
08 Jul 2005,507.65374755859375,517.9093788224037,507.65374755859375,507.65374755859375,32307500,0.0,0.0
11 Jul 2005,512.7814364792713,512.7814364792713,507.6536221144786,510.217529296875,66502500,0.0,0.0
12 Jul 2005,512.7813720703125,515.3452789306641,510.21746520996095,512.7813720703125,58480000,0.0,0.0
13 Jul 2005,512.7814199410234,523.0370483398438,507.6536057416131,523.0370483398438,63970000,0.0,0.0
14 Jul 2005,523.0369813789441,533.2926084648058,523.0369813789441,528.164794921875,47145000,0.0,0.0
15 Jul 2005,538.4204711914062,548.6760992140997,528.1648431687128,538.4204711914062,189925000,0.0,0.0
18 Jul 2005,543.1561889648438,543.1561889648438,532.6094668490216,543.1561889648438,42960000,28.980398,0.0
19 Jul 2005,543.1561889648438,543.1561889648438,537.8828279069327,543.1561889648438,57510000,0.0,0.0
20 Jul 2005,543.1562191917782,553.7029418945312,543.1562191917782,553.7029418945312,65062500,0.0,0.0
21 Jul 2005,553.7029413345757,585.3431094108372,553.7029413345757,574.79638671875,208367500,0.0,0.0
22 Jul 2005,585.3431522764009,622.2566844019397,585.3431522764009,611.7099609375,147910000,0.0,0.0
25 Jul 2005,611.7100408773507,611.7100408773507,595.8899536132812,595.8899536132812,90255000,0.0,0.0
26 Jul 2005,601.1629638671875,606.4363231993558,595.8896045350192,601.1629638671875,50425000,0.0,0.0
27 Jul 2005,606.4366013663156,606.4366013663156,585.3431543622697,590.6165161132812,47200000,0.0,0.0
28 Jul 2005,595.8896045350192,601.1629638671875,595.8896045350192,601.1629638671875,14962500,0.0,0.0
29 Jul 2005,601.1631618190456,601.1631618190456,585.3430786132812,585.3430786132812,50232500,0.0,0.0
01 Aug 2005,585.3430014870384,590.6163618607955,569.522920365767,580.0696411132812,79162500,0.0,0.0
02 Aug 2005,580.0695265385143,601.1629638671875,580.0695265385143,601.1629638671875,73390000,0.0,0.0
03 Aug 2005,601.1629638671875,606.4363231993558,595.8896045350192,601.1629638671875,83367500,0.0,0.0
04 Aug 2005,601.1632396153041,601.1632396153041,580.0697926112583,590.6165161132812,37032500,0.0,0.0
05 Aug 2005,585.3430014870384,585.3430014870384,569.522920365767,580.0696411132812,47267500,0.0,0.0
08 Aug 2005,574.7963559159608,574.7963559159608,553.7029116621642,564.2496337890625,87077500,0.0,0.0
09 Aug 2005,558.9761680320457,569.5228881835938,558.9761680320457,569.5228881835938,60592500,0.0,0.0
10 Aug 2005,574.7965039278554,601.1633160346377,574.7965039278554,595.8899536132812,162297500,0.0,0.0
11 Aug 2005,595.8898007504575,601.1631618190456,580.0697175446932,585.3430786132812,82445000,0.0,0.0
12 Aug 2005,590.6164391063085,590.6164391063085,564.2496337890625,564.2496337890625,100990000,0.0,0.0
15 Aug 2005,564.2497118436373,564.2497118436373,537.8829028789814,548.4296264648438,113507500,0.0,0.0
16 Aug 2005,548.4295500227548,553.702911080666,537.8828279069327,543.1561889648438,77502500,0.0,0.0
18 Aug 2005,543.1562042236328,543.1562042236328,516.7893981933594,527.3361206054688,266902500,0.0,0.0
19 Aug 2005,527.3362565748763,543.1563442721225,522.0628940091275,532.609619140625,118515000,0.0,0.0
22 Aug 2005,537.8829345703125,543.156296673943,527.3362103630515,537.8829345703125,47407500,0.0,0.0
23 Aug 2005,537.8829817063738,548.4297068378713,527.3362565748763,532.609619140625,76687500,0.0,0.0
24 Aug 2005,532.6094662444759,532.6094662444759,495.6959388809975,522.062744140625,227087500,0.0,0.0
25 Aug 2005,516.789405784026,524.6994477092917,511.51604450051553,519.4260864257812,120690000,0.0,0.0
26 Aug 2005,519.4261014545383,529.9728243267117,519.4261014545383,524.699462890625,70802500,0.0,0.0
29 Aug 2005,516.7893903642425,522.0627514904082,503.6059875488281,503.6059875488281,239402500,0.0,0.0
30 Aug 2005,503.606031427336,529.9728393554688,495.69598904889614,529.9728393554688,146427500,0.0,0.0
31 Aug 2005,527.3361057911104,548.4295500227548,527.3361057911104,543.1561889648438,185155000,0.0,0.0
01 Sep 2005,527.3361206054688,532.6094818115234,511.5160369873047,527.3361206054688,167425000,0.0,0.0
05 Sep 2005,522.0628482594209,543.156296673943,522.0628482594209,537.8829345703125,116560000,0.0,0.0
06 Sep 2005,537.8828578404017,553.7029418945312,537.8828578404017,553.7029418945312,73235000,0.0,0.0
07 Sep 2005,553.702988257775,564.2497118436373,543.1562646719126,548.4296264648438,82727500,0.0,0.0
08 Sep 2005,553.7029413345757,585.3431094108372,553.7029413345757,574.79638671875,232562500,0.0,0.0
09 Sep 2005,574.7961672063459,601.1629638671875,574.7961672063459,601.1629638671875,155595000,0.0,0.0
12 Sep 2005,590.6165161132812,590.6165161132812,580.0697926112583,590.6165161132812,120170000,0.0,0.0
13 Sep 2005,580.0697643352005,580.0697643352005,553.7029568654186,558.976318359375,107965000,0.0,0.0
14 Sep 2005,548.4297068378713,553.70306940362,532.609619140625,532.609619140625,160237500,0.0,0.0
15 Sep 2005,532.6094818115234,543.1562042236328,522.0627593994141,527.3361206054688,123292500,0.0,0.0
16 Sep 2005,532.6094668490216,543.1561889648438,532.6094668490216,543.1561889648438,74040000,0.0,0.0
19 Sep 2005,543.1562338775059,558.976318359375,543.1562338775059,558.976318359375,127490000,0.0,0.0
20 Sep 2005,553.702988257775,553.702988257775,532.6095410860503,548.4296264648438,110680000,0.0,0.0
21 Sep 2005,543.156296673943,543.156296673943,537.8829345703125,537.8829345703125,118792500,0.0,0.0
22 Sep 2005,532.6095761668925,537.8829383071587,511.5161276058274,516.7894897460938,188150000,0.0,0.0
23 Sep 2005,522.0627670675365,529.9728089928021,514.1527251422708,519.4260864257812,120645000,0.0,0.0
26 Sep 2005,524.6994983966534,548.4296264648438,524.6994983966534,548.4296264648438,175392500,0.0,0.0
27 Sep 2005,548.4296264648438,553.702988257775,537.8829028789814,548.4296264648438,58367500,0.0,0.0
28 Sep 2005,548.4295500227548,548.4295500227548,537.8828279069327,543.1561889648438,51680000,0.0,0.0
29 Sep 2005,548.4296264648438,553.702988257775,543.1562646719126,548.4296264648438,40087500,0.0,0.0
30 Sep 2005,564.2496337890625,569.5229948525117,548.429550598715,564.2496337890625,213815000,0.0,0.0
03 Oct 2005,558.976318359375,569.5230413472877,543.1562338775059,558.976318359375,74412500,0.0,0.0
04 Oct 2005,569.5228881835938,585.3429684109158,564.2495281078197,569.5228881835938,111667500,0.0,0.0
05 Oct 2005,569.5228881835938,574.7962482593678,564.2495281078197,569.5228881835938,74335000,0.0,0.0
06 Oct 2005,558.976318359375,569.5230413472877,548.4295953714623,558.976318359375,89692500,0.0,0.0
07 Oct 2005,537.8829345703125,548.4296587775735,532.6095724666819,537.8829345703125,129562500,0.0,0.0
10 Oct 2005,548.4296264648438,548.4296264648438,532.6095410860503,548.4296264648438,76430000,0.0,0.0
11 Oct 2005,548.4296264648438,548.4296264648438,537.8829028789814,548.4296264648438,59525000,0.0,0.0
12 Oct 2005,548.4296264648438,548.4296264648438,543.1562646719126,548.4296264648438,58775000,0.0,0.0
13 Oct 2005,537.8829345703125,548.4296587775735,537.8829345703125,537.8829345703125,39647500,0.0,0.0
14 Oct 2005,548.4296264648438,558.9763500507062,532.6095410860503,548.4296264648438,70942500,0.0,0.0
17 Oct 2005,548.4296264648438,553.702988257775,543.1562646719126,548.4296264648438,43922500,0.0,0.0
18 Oct 2005,564.2496337890625,564.2496337890625,548.429550598715,564.2496337890625,51370000,0.0,0.0
